AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,ST,FER,RAC1P,target
19.0,18.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1000.0,1.0,6.0,2.0,1.0,0
45.0,16.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,8500.0,1.0,6.0,2.0,1.0,1
42.0,16.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,27000.0,1.0,6.0,0.0,1.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2000.0,6.0,6.0,0.0,1.0,1
35.0,24.0,3.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,1.0,0
34.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
25.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,23000.0,1.0,6.0,0.0,1.0,0
56.0,17.0,2.0,2.0,2.0,0.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,27000.0,1.0,6.0,0.0,2.0,0
53.0,16.0,4.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,10000.0,2.0,6.0,0.0,1.0,1
22.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13500.0,1.0,6.0,2.0,1.0,0
39.0,19.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,13200.0,6.0,6.0,2.0,1.0,1
38.0,9.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
32.0,1.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
15.0,11.0,5.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
56.0,19.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
48.0,20.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,29000.0,1.0,6.0,2.0,1.0,0
26.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2000.0,1.0,6.0,2.0,1.0,1
17.0,16.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
41.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
18.0,13.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,1.0,1
19.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,13200.0,6.0,6.0,2.0,1.0,0
22.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
15.0,12.0,5.0,1.0,2.0,7.0,5.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
18.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,5000.0,1.0,6.0,0.0,1.0,0
21.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,3800.0,1.0,6.0,0.0,1.0,0
34.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
37.0,18.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,1.0,1.0,0
36.0,16.0,1.0,2.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,10000.0,1.0,6.0,2.0,1.0,0
16.0,14.0,5.0,2.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,1.0,0
42.0,19.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,1
15.0,12.0,5.0,2.0,2.0,7.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,1
59.0,18.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,10100.0,6.0,6.0,0.0,1.0,1
43.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
29.0,17.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,700.0,6.0,6.0,0.0,1.0,0
55.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
54.0,9.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,23000.0,1.0,6.0,0.0,1.0,0
42.0,22.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,9000.0,1.0,6.0,2.0,1.0,0
50.0,19.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
48.0,16.0,4.0,2.0,1.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,1.0,0.0,6.0,6.0,2.0,1.0,1
37.0,21.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,1.0,0
20.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,10000.0,1.0,6.0,2.0,1.0,0
21.0,19.0,5.0,1.0,1.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,1
44.0,21.0,1.0,1.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,15280.0,1.0,6.0,0.0,1.0,0
50.0,8.0,4.0,1.0,2.0,0.0,5.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,0
47.0,20.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,9800.0,6.0,6.0,2.0,1.0,1
26.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,7000.0,3.0,6.0,0.0,2.0,0
30.0,17.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
52.0,18.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,0
30.0,21.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,26000.0,1.0,6.0,2.0,1.0,0
20.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,4600.0,1.0,6.0,0.0,1.0,0
43.0,15.0,5.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,27800.0,3.0,6.0,0.0,1.0,1
64.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,1
56.0,10.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,14000.0,1.0,6.0,0.0,1.0,1
53.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
15.0,13.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,2.0,1.0,0
47.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,6.0,6.0,0.0,2.0,0
32.0,21.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,26000.0,1.0,6.0,0.0,1.0,0
44.0,15.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,5900.0,1.0,6.0,2.0,1.0,1
21.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14800.0,1.0,6.0,2.0,2.0,0
54.0,12.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,22500.0,1.0,6.0,0.0,1.0,1
27.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
21.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,0.0,1.0,1
31.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,1
24.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14000.0,1.0,6.0,0.0,1.0,1
36.0,14.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9800.0,1.0,6.0,2.0,1.0,0
22.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,7500.0,4.0,6.0,0.0,1.0,0
61.0,18.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,18000.0,6.0,6.0,0.0,1.0,1
55.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
17.0,15.0,5.0,2.0,2.0,3.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2600.0,3.0,6.0,2.0,1.0,0
31.0,19.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,16000.0,1.0,6.0,2.0,1.0,0
29.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,10770.0,1.0,6.0,0.0,1.0,1
48.0,19.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,9000.0,6.0,6.0,0.0,1.0,1
26.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,1.0,1
60.0,21.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,4800.0,1.0,6.0,0.0,1.0,1
27.0,19.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,1280.0,1.0,6.0,2.0,1.0,1
24.0,20.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,-4620.0,1.0,6.0,2.0,1.0,0
22.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
56.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,30000.0,6.0,6.0,0.0,1.0,0
23.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,14000.0,1.0,6.0,0.0,1.0,1
17.0,14.0,5.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
22.0,21.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,2.0,1.0,0
19.0,19.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
32.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,27000.0,1.0,6.0,0.0,2.0,0
31.0,16.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
53.0,18.0,3.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,5190.0,6.0,6.0,0.0,1.0,1
20.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
30.0,22.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,9000.0,1.0,6.0,2.0,1.0,0
42.0,19.0,1.0,1.0,2.0,0.0,4.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,26600.0,3.0,6.0,0.0,1.0,1
56.0,14.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,20080.0,1.0,6.0,0.0,1.0,1
22.0,20.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,2.0,1.0,0
22.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,0.0,1.0,0
39.0,11.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,1.0,1.0,1
29.0,16.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,1
45.0,18.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,11400.0,6.0,6.0,2.0,1.0,1
27.0,11.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
51.0,15.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,0.0,1.0,1
63.0,16.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1900.0,6.0,6.0,0.0,1.0,1
40.0,16.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,8400.0,6.0,6.0,0.0,2.0,1
16.0,13.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
35.0,20.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,2.0,1.0,0
62.0,20.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
55.0,16.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,6400.0,3.0,6.0,0.0,2.0,1
45.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,2.0,1.0,0
57.0,15.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20800.0,1.0,6.0,0.0,1.0,1
26.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,16000.0,1.0,6.0,2.0,1.0,0
64.0,21.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,4300.0,6.0,6.0,0.0,1.0,1
16.0,12.0,5.0,1.0,2.0,7.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
48.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
44.0,11.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,0.0,1.0,0
48.0,22.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,-2300.0,6.0,6.0,2.0,1.0,0
48.0,19.0,1.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,8000.0,1.0,6.0,2.0,1.0,0
32.0,16.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,26000.0,1.0,6.0,0.0,1.0,0
38.0,12.0,5.0,1.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1800.0,6.0,6.0,0.0,1.0,1
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15000.0,1.0,6.0,0.0,1.0,0
46.0,6.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,20000.0,1.0,6.0,2.0,1.0,0
21.0,16.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,15000.0,4.0,6.0,0.0,1.0,0
49.0,16.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
16.0,12.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,1
42.0,20.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
19.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,1200.0,6.0,6.0,2.0,1.0,0
29.0,17.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
20.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,13700.0,1.0,6.0,0.0,1.0,0
16.0,12.0,5.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
57.0,21.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
31.0,13.0,1.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
26.0,16.0,5.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,2500.0,6.0,6.0,0.0,1.0,1
45.0,17.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
27.0,19.0,4.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,5000.0,1.0,6.0,2.0,1.0,1
27.0,16.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,1
59.0,21.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,12000.0,1.0,6.0,0.0,1.0,0
25.0,21.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
15.0,12.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
52.0,19.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,10500.0,6.0,6.0,0.0,2.0,1
51.0,15.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,10600.0,6.0,6.0,0.0,2.0,1
43.0,15.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,15600.0,1.0,6.0,0.0,1.0,0
63.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,3000.0,1.0,6.0,0.0,1.0,0
61.0,17.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
22.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,4300.0,6.0,6.0,0.0,1.0,0
58.0,17.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,28000.0,1.0,6.0,0.0,1.0,0
35.0,19.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
56.0,17.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,12770.0,1.0,6.0,0.0,1.0,1
60.0,19.0,3.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
27.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,24000.0,1.0,6.0,0.0,1.0,0
19.0,18.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,2.0,1
60.0,15.0,1.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
43.0,18.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25000.0,1.0,6.0,2.0,1.0,0
15.0,12.0,5.0,1.0,2.0,2.0,5.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,1.0,1
49.0,17.0,5.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,6800.0,6.0,6.0,2.0,2.0,1
20.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
24.0,15.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,22000.0,1.0,6.0,0.0,1.0,0
58.0,16.0,2.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
40.0,15.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,0.0,6.0,6.0,2.0,1.0,0
57.0,16.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,13000.0,6.0,6.0,0.0,2.0,1
16.0,12.0,5.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,6.0,6.0,0.0,1.0,1
64.0,14.0,3.0,2.0,2.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,8100.0,6.0,6.0,0.0,1.0,0
22.0,19.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
46.0,18.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
56.0,8.0,4.0,1.0,2.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,2.0,2.0,20200.0,1.0,6.0,0.0,1.0,0
42.0,20.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
62.0,21.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,0
18.0,16.0,5.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,8000.0,6.0,6.0,2.0,1.0,0
53.0,14.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,3.0,6.0,0.0,2.0,1
48.0,21.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,25500.0,1.0,6.0,2.0,1.0,0
44.0,19.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,2.0,0
24.0,16.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,700.0,6.0,6.0,2.0,1.0,0
25.0,20.0,5.0,1.0,2.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,1.0,1
22.0,19.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,3600.0,1.0,6.0,2.0,1.0,0
53.0,22.0,1.0,1.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,2400.0,1.0,6.0,0.0,1.0,0
64.0,1.0,2.0,2.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,10000.0,6.0,6.0,0.0,1.0,1
21.0,20.0,5.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,6000.0,1.0,6.0,2.0,2.0,1
37.0,19.0,5.0,1.0,2.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,1.0,1
54.0,19.0,1.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,10600.0,6.0,6.0,0.0,1.0,1
59.0,21.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,29500.0,6.0,6.0,0.0,1.0,0
33.0,9.0,1.0,1.0,2.0,0.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,18000.0,1.0,6.0,0.0,1.0,1
50.0,16.0,1.0,1.0,2.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,30000.0,1.0,6.0,0.0,1.0,0
42.0,19.0,5.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,18900.0,1.0,6.0,2.0,1.0,0
